Format = Name, Patch, Type, Ra, Dec, I, Q, U, V, SpectralIndex, LogarithmicSI, ReferenceFrequency='150.e6', MajorAxis, MinorAxis, Orientation

, cluster1, POINT, , , , , , , , , , , ,
3C196_730, cluster1, POINT, 08:13:36.388, 48.13.03.031, -0.00119047676617982, 0, 0, 0, [0.000624158012215048, -4.99202405990218e-06], false, 144876098.632812, , ,
3C196_731, cluster1, POINT, 08:13:36.383, 48.13.03.031, -0.0100416629562074, 0, 0, 0, [0.00438711047172546, 0.000991592300124466], false, 144876098.632812, , ,
3C196_732, cluster1, POINT, 08:13:36.358, 48.13.03.031, -0.00901878572710917, 0, 0, 0, [0.00440825847908854, -0.000358771270839497], false, 144876098.632812, , ,
3C196_733, cluster1, POINT, 08:13:36.353, 48.13.03.031, -0.0109568598662625, 0, 0, 0, [0.0055450783111155, -0.00245395512320101], false, 144876098.632812, , ,
3C196_734, cluster1, POINT, 08:13:36.323, 48.13.03.031, 0.00242735235951841, 0, 0, 0, [0.00138994620647281, -0.0341175496578217], false, 144876098.632812, , ,
3C196_735, cluster1, POINT, 08:13:36.313, 48.13.03.031, 0.0020840591751039, 0, 0, 0, [-0.00219934363849461, -0.0326041355729103], false, 144876098.632812, , ,
3C196_736, cluster1, POINT, 08:13:36.308, 48.13.03.031, 0.00250774039886892, 0, 0, 0, [-0.00897498242557049, 0.0714093744754791], false, 144876098.632812, , ,
3C196_747, cluster1, POINT, 08:13:36.363, 48.13.03.081, -0.00167676933079501, 0, 0, 0, [0.000858283077832311, 8.20936402305961e-05], false, 144876098.632812, , ,
3C196_748, cluster1, POINT, 08:13:36.353, 48.13.03.081, -0.00117608174611982, 0, 0, 0, [0.000629433779977262, -6.92015746608377e-05], false, 144876098.632812, , ,
3C196_755, cluster1, POINT, 08:13:36.368, 48.13.03.131, -0.00141020828073101, 0, 0, 0, [0.000709165527950972, 0.000207309407414868], false, 144876098.632812, , ,
3C196_756, cluster1, POINT, 08:13:36.363, 48.13.03.131, 0.000217064181924798, 0, 0, 0, [-0.0132636409252882, 0.115221463143826], false, 144876098.632812, , ,
3C196_757, cluster1, POINT, 08:13:36.298, 48.13.03.131, 0.0006440284778364, 0, 0, 0, [-0.00544105982407928, 0.0896867364645004], false, 144876098.632812, , ,
3C196_766, cluster1, POINT, 08:13:36.368, 48.13.03.181, -0.00420975973564056, 0, 0, 0, [0.00201508169993758, 0.000941783015150577], false, 144876098.632812, , ,
3C196_767, cluster1, POINT, 08:13:36.298, 48.13.03.181, 0.00416221469640732, 0, 0, 0, [-0.00745631102472544, 0.145754769444466], false, 144876098.632812, , ,
3C196_776, cluster1, POINT, 08:13:36.373, 48.13.03.231, -0.005909448032614, 0, 0, 0, [0.00307939201593399, 2.40764420595951e-05], false, 144876098.632812, , ,
3C196_777, cluster1, POINT, 08:13:36.368, 48.13.03.231, -0.00157110410620208, 0, 0, 0, [0.00082844466669485, -3.63565231964458e-05], false, 144876098.632812, , ,
3C196_794, cluster1, POINT, 08:13:36.368, 48.13.03.281, -0.00618129832270257, 0, 0, 0, [0.00318513601087034, -0.00126288912724704], false, 144876098.632812, , ,
3C196_795, cluster1, POINT, 08:13:36.343, 48.13.03.281, -0.00513819872406678, 0, 0, 0, [0.00269276392646134, -0.000135552152642049], false, 144876098.632812, , ,
3C196_811, cluster1, POINT, 08:13:36.348, 48.13.03.331, -0.00450842555685494, 0, 0, 0, [0.00237574730999768, -0.00052029179641977], false, 144876098.632812, , ,
3C196_812, cluster1, POINT, 08:13:36.343, 48.13.03.331, -0.00262601072731601, 0, 0, 0, [0.00140269042458385, -0.000276146514806896], false, 144876098.632812, , ,
3C196_819, cluster1, POINT, 08:13:36.348, 48.13.03.381, -0.00722104342902256, 0, 0, 0, [0.00375512987375259, -0.00113544380292296], false, 144876098.632812, , ,
3C196_820, cluster1, POINT, 08:13:36.343, 48.13.03.381, -0.00303206447205911, 0, 0, 0, [0.00161450717132539, -0.000393439549952745], false, 144876098.632812, , ,
3C196_841, cluster1, POINT, 08:13:36.333, 48.13.03.531, -0.00560437360614109, 0, 0, 0, [0.00298959598876536, 0.00116657291073352], false, 144876098.632812, , ,
3C196_1244, cluster1, GAUSSIAN, 08:13:36.453, 48.13.01.331, -0.00709488893426894, 0, 0, 0, [0.00379937165416777, -0.000292879878543317], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1247, cluster1, GAUSSIAN, 08:13:36.458, 48.13.01.381, -0.00149696624969675, 0, 0, 0, [0.000803670613095164, -8.75058249221183e-05], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1248, cluster1, GAUSSIAN, 08:13:36.453, 48.13.01.381, -0.00107377705511816, 0, 0, 0, [0.000577285187318921, -5.51059820281807e-05], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1251, cluster1, GAUSSIAN, 08:13:36.458, 48.13.01.431, -0.00544303396901081, 0, 0, 0, [0.00289448373951018, -0.000455862173112109], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1256, cluster1, GAUSSIAN, 08:13:36.463, 48.13.01.481, -0.0133439946310039, 0, 0, 0, [0.00687842024490237, -0.00186103233136237], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1257, cluster1, GAUSSIAN, 08:13:36.458, 48.13.01.481, -0.00663962788401175, 0, 0, 0, [0.0034987183753401, -0.000553866091649979], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1262, cluster1, GAUSSIAN, 08:13:36.468, 48.13.01.531, -0.0133176283933888, 0, 0, 0, [0.0068591395393014, -0.00199735537171364], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1263, cluster1, GAUSSIAN, 08:13:36.463, 48.13.01.531, -0.00580515766997588, 0, 0, 0, [0.00306045659817755, -0.000487225683173165], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1280, cluster1, GAUSSIAN, 08:13:36.363, 48.13.01.831, 0.0130558647215366, 0, 0, 0, [0.0301039759069681, 0.0217034313827753], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1284, cluster1, GAUSSIAN, 08:13:36.368, 48.13.01.931, 0.00103829707950354, 0, 0, 0, [0.00204724119976163, -0.00736444164067507], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1294, cluster1, GAUSSIAN, 08:13:36.438, 48.13.02.181, 0.00485324626788497, 0, 0, 0, [0.00877239275723696, -0.0180441737174988], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1295, cluster1, GAUSSIAN, 08:13:36.393, 48.13.02.181, 0.0743401572108269, 0, 0, 0, [-0.0259230956435204, -0.35215300321579], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1296, cluster1, GAUSSIAN, 08:13:36.388, 48.13.02.181, 0.0522786602377892, 0, 0, 0, [0.124605901539326, -0.41965326666832], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1297, cluster1, GAUSSIAN, 08:13:36.383, 48.13.02.181, 0.0228988900780678, 0, 0, 0, [0.097967766225338, -0.281577825546265], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1326, cluster1, GAUSSIAN, 08:13:36.333, 48.13.02.681, 0.0401091575622559, 0, 0, 0, [0.122081346809864, -0.0513104423880577], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1328, cluster1, GAUSSIAN, 08:13:36.328, 48.13.02.731, 0.00407981965690851, 0, 0, 0, [0.0223661586642265, -0.0332308039069176], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1337, cluster1, GAUSSIAN, 08:13:36.403, 48.13.02.831, -0.00377107173630739, 0, 0, 0, [0.00177561002783477, 0.000722372205927968], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1338, cluster1, GAUSSIAN, 08:13:36.398, 48.13.02.831, -0.00632618003116333, 0, 0, 0, [0.00290812854655087, 0.000574258563574404], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1340, cluster1, GAUSSIAN, 08:13:36.313, 48.13.02.881, 0.0248311031609774, 0, 0, 0, [0.0707335919141769, -0.0371902771294117], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1341, cluster1, GAUSSIAN, 08:13:36.308, 48.13.02.881, 0.00476278644055128, 0, 0, 0, [0.013654850423336, -0.04250193759799], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1344, cluster1, GAUSSIAN, 08:13:36.308, 48.13.02.931, 0.00682761939242482, 0, 0, 0, [0.0129299974068999, 0.132729172706604], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1345, cluster1, GAUSSIAN, 08:13:36.283, 48.13.02.931, 0.00082865817239508, 0, 0, 0, [-0.000388349319109693, 0.037087082862854], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1346, cluster1, GAUSSIAN, 08:13:36.278, 48.13.02.931, 0.00351814855821431, 0, 0, 0, [-0.0047901663929224, 0.131089299917221], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1347, cluster1, GAUSSIAN, 08:13:36.273, 48.13.02.931, 0.0190111938863993, 0, 0, 0, [-0.0550442077219486, 0.675680041313171], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1352, cluster1, GAUSSIAN, 08:13:36.293, 48.13.02.981, 0.000852743629366159, 0, 0, 0, [-0.000495561864227057, 0.0438158139586449], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1353, cluster1, GAUSSIAN, 08:13:36.288, 48.13.02.981, 0.00140486715827137, 0, 0, 0, [-0.00275729177519679, 0.0873278900980949], false, 144876098.632812, 0.411342194728987, 0.411342194728987, 0
3C196_1568, cluster1, GAUSSIAN, 08:13:36.373, 48.13.01.931, 0.0313946381211281, 0, 0, 0, [0.00349376071244478, -0.00880354736000299], false, 144876098.632812, 0.822684389457975, 0.822684389457975, 0
3C196_1570, cluster1, GAUSSIAN, 08:13:36.378, 48.13.01.981, 0.0703385099768639, 0, 0, 0, [0.00331543968059123, -0.0399663560092449], false, 144876098.632812, 0.822684389457975, 0.822684389457975, 0
3C196_1573, cluster1, GAUSSIAN, 08:13:36.388, 48.13.02.031, 0.01585360057652, 0, 0, 0, [-0.00618739146739244, -0.0475062504410744], false, 144876098.632812, 0.822684389457975, 0.822684389457975, 0
3C196_1574, cluster1, GAUSSIAN, 08:13:36.383, 48.13.02.031, 0.0409996546804905, 0, 0, 0, [-0.0147802215069532, -0.0791349783539772], false, 144876098.632812, 0.822684389457975, 0.822684389457975, 0
3C196_1577, cluster1, GAUSSIAN, 08:13:36.393, 48.13.02.081, 0.0696884989738464, 0, 0, 0, [-0.0260443333536386, -0.345153898000717], false, 144876098.632812, 0.822684389457975, 0.822684389457975, 0
3C196_1578, cluster1, GAUSSIAN, 08:13:36.388, 48.13.02.081, 0.122654616832733, 0, 0, 0, [0.00597105547785759, -0.588909268379211], false, 144876098.632812, 0.822684389457975, 0.822684389457975, 0
3C196_1580, cluster1, GAUSSIAN, 08:13:36.408, 48.13.02.131, 0.309364199638367, 0, 0, 0, [-0.340046375989914, -0.90188729763031], false, 144876098.632812, 0.822684389457975, 0.822684389457975, 0
3C196_1581, cluster1, GAUSSIAN, 08:13:36.403, 48.13.02.131, 0.148818239569664, 0, 0, 0, [-0.0803729593753815, -0.751003205776215], false, 144876098.632812, 0.822684389457975, 0.822684389457975, 0
3C196_1583, cluster1, GAUSSIAN, 08:13:36.413, 48.13.02.181, 0.358215272426605, 0, 0, 0, [-0.528501272201538, -0.520710945129395], false, 144876098.632812, 0.822684389457975, 0.822684389457975, 0
3C196_1598, cluster1, GAUSSIAN, 08:13:36.298, 48.13.02.781, 0.0795284062623978, 0, 0, 0, [0.267078220844269, -0.719373404979706], false, 144876098.632812, 0.822684389457975, 0.822684389457975, 0
3C196_1602, cluster1, GAUSSIAN, 08:13:36.293, 48.13.02.831, 0.22233535349369, 0, 0, 0, [0.817173659801483, -2.81198453903198], false, 144876098.632812, 0.822684389457975, 0.822684389457975, 0
3C196_1710, cluster1, GAUSSIAN, 08:13:36.313, 48.13.01.931, 0.0246556214988232, 0, 0, 0, [-0.00371192884631455, -0.0632364451885223], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1713, cluster1, GAUSSIAN, 08:13:36.313, 48.13.01.981, 0.0517315343022346, 0, 0, 0, [0.00828500557690859, -0.20269700884819], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1716, cluster1, GAUSSIAN, 08:13:36.323, 48.13.02.131, 0.0307575166225433, 0, 0, 0, [0.0357765182852745, -0.227225452661514], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1720, cluster1, GAUSSIAN, 08:13:36.338, 48.13.02.281, 0.0403856076300144, 0, 0, 0, [0.0876289010047913, -0.471033006906509], false, 144876098.632812, 1.64536877891595, 1.64536877891595, 0
3C196_1802, cluster1, GAUSSIAN, 08:13:36.358, 48.13.03.181, 2.07482075691223, 0, 0, 0, [-2.37538695335388, 6.39079475402832], false, 144876098.632812, 3.2907375578319, 3.2907375578319, 0
3C196_1803, cluster1, GAUSSIAN, 08:13:36.353, 48.13.03.181, 0.407850950956345, 0, 0, 0, [-0.315101563930511, 0.60884165763855], false, 144876098.632812, 3.2907375578319, 3.2907375578319, 0
3C196_1804, cluster1, GAUSSIAN, 08:13:36.358, 48.13.03.231, 2.01321196556091, 0, 0, 0, [-3.24693417549133, 10.7204914093018], false, 144876098.632812, 3.2907375578319, 3.2907375578319, 0
3C196_1805, cluster1, GAUSSIAN, 08:13:36.348, 48.13.03.231, 0.975535273551941, 0, 0, 0, [-0.464709758758545, 0.269879639148712], false, 144876098.632812, 3.2907375578319, 3.2907375578319, 0
3C196_1806, cluster1, GAUSSIAN, 08:13:36.343, 48.13.03.231, 1.05171096324921, 0, 0, 0, [-0.691505908966064, 1.14729714393616], false, 144876098.632812, 3.2907375578319, 3.2907375578319, 0
3C196_1807, cluster1, GAUSSIAN, 08:13:36.338, 48.13.03.231, 0.272842675447464, 0, 0, 0, [-0.0602010600268841, -0.223996743559837], false, 144876098.632812, 3.2907375578319, 3.2907375578319, 0
3C196_1808, cluster1, GAUSSIAN, 08:13:36.333, 48.13.03.231, 0.493200927972794, 0, 0, 0, [-0.021773561835289, -0.75419420003891], false, 144876098.632812, 3.2907375578319, 3.2907375578319, 0
3C196_1809, cluster1, GAUSSIAN, 08:13:36.328, 48.13.03.231, 0.413928896188736, 0, 0, 0, [0.0620094463229179, -0.937889277935028], false, 144876098.632812, 3.2907375578319, 3.2907375578319, 0
3C196_1810, cluster1, GAUSSIAN, 08:13:36.328, 48.13.03.281, 0.392598032951355, 0, 0, 0, [0.0974028334021568, -0.998525321483612], false, 144876098.632812, 3.2907375578319, 3.2907375578319, 0
3C196_1811, cluster1, GAUSSIAN, 08:13:36.318, 48.13.03.281, 1.25075328350067, 0, 0, 0, [0.589890241622925, -4.45066595077515], false, 144876098.632812, 3.2907375578319, 3.2907375578319, 0
3C196_487, cluster1, POINT, 08:13:36.468, 48.13.01.831, -0.00303671699664321, 0, 0, 0, [0.00162309233564883, -0.000176160188857466], false, 144876098.632812, , ,
3C196_497, cluster1, POINT, 08:13:36.503, 48.13.01.881, -0.00233325639555032, 0, 0, 0, [0.00128149497322738, -0.000201835020561703], false, 144876098.632812, , ,
3C196_498, cluster1, POINT, 08:13:36.478, 48.13.01.881, -0.000915615324652796, 0, 0, 0, [0.00048998516285792, 2.21630471060053e-05], false, 144876098.632812, , ,
3C196_499, cluster1, POINT, 08:13:36.473, 48.13.01.881, -0.00696434027022656, 0, 0, 0, [0.00355302891694009, 0.000197090514120646], false, 144876098.632812, , ,
3C196_507, cluster1, POINT, 08:13:36.518, 48.13.01.931, -0.0019562118986, 0, 0, 0, [0.00106086221057922, 0.000108429696410894], false, 144876098.632812, , ,
3C196_508, cluster1, POINT, 08:13:36.498, 48.13.01.931, -0.00226145217808328, 0, 0, 0, [0.00126450846437365, -1.64592092914972e-05], false, 144876098.632812, , ,
3C196_520, cluster1, POINT, 08:13:36.453, 48.13.01.981, 0.000958308635745198, 0, 0, 0, [-0.000135982918436639, 0.0139427185058594], false, 144876098.632812, , ,
3C196_527, cluster1, POINT, 08:13:36.523, 48.13.02.031, -0.00178297776456804, 0, 0, 0, [0.000958425924181938, -6.83460020809434e-05], false, 144876098.632812, , ,
3C196_528, cluster1, POINT, 08:13:36.453, 48.13.02.031, 0.0080596599727869, 0, 0, 0, [-0.00817656237632036, 0.0663235783576965], false, 144876098.632812, , ,
3C196_534, cluster1, POINT, 08:13:36.553, 48.13.02.081, -0.00425722752770855, 0, 0, 0, [0.0022950666025281, -0.000639811856672168], false, 144876098.632812, , ,
3C196_535, cluster1, POINT, 08:13:36.528, 48.13.02.081, -0.00378241464060287, 0, 0, 0, [0.00204002112150192, -0.000205856253160164], false, 144876098.632812, , ,
3C196_536, cluster1, POINT, 08:13:36.453, 48.13.02.081, 0.0042397091165185, 0, 0, 0, [-0.00450671371072531, 0.00879451259970665], false, 144876098.632812, , ,
3C196_541, cluster1, POINT, 08:13:36.463, 48.13.02.131, 0.0047296704724431, 0, 0, 0, [0.00737230107188225, 0.0593963116407394], false, 144876098.632812, , ,
3C196_549, cluster1, POINT, 08:13:36.453, 48.13.02.181, 0.00422901939600706, 0, 0, 0, [-0.00810413062572479, 0.00813018437474966], false, 144876098.632812, , ,
3C196_555, cluster1, POINT, 08:13:36.478, 48.13.02.231, 0.00048975768731907, 0, 0, 0, [-0.00026023801183328, -0.00590845430269837], false, 144876098.632812, , ,
3C196_556, cluster1, POINT, 08:13:36.473, 48.13.02.231, 0.000483705574879423, 0, 0, 0, [0.000163855467690155, -0.00354852783493698], false, 144876098.632812, , ,
3C196_557, cluster1, POINT, 08:13:36.458, 48.13.02.231, 0.0058617596514523, 0, 0, 0, [-0.00193338131066412, -0.0438853241503239], false, 144876098.632812, , ,
3C196_569, cluster1, POINT, 08:13:36.568, 48.13.02.281, -0.00056545531980227, 0, 0, 0, [0.000304528541164473, -2.52056961471681e-05], false, 144876098.632812, , ,
3C196_570, cluster1, POINT, 08:13:36.483, 48.13.02.281, 0.00717884907498956, 0, 0, 0, [-0.00285182916559279, -0.0296587329357862], false, 144876098.632812, , ,
3C196_571, cluster1, POINT, 08:13:36.478, 48.13.02.281, 0.001014971639961, 0, 0, 0, [-0.00198158761486411, 0.00171099440194666], false, 144876098.632812, , ,
3C196_572, cluster1, POINT, 08:13:36.473, 48.13.02.281, 0.000809684453997761, 0, 0, 0, [-0.00175696820951998, 0.0045299781486392], false, 144876098.632812, , ,
3C196_573, cluster1, POINT, 08:13:36.458, 48.13.02.281, 0.00691177370026708, 0, 0, 0, [0.0210898295044899, -0.132772535085678], false, 144876098.632812, , ,
3C196_574, cluster1, POINT, 08:13:36.453, 48.13.02.281, 0.00758842658251524, 0, 0, 0, [0.0239812768995762, -0.130043104290962], false, 144876098.632812, , ,
3C196_583, cluster1, POINT, 08:13:36.568, 48.13.02.331, -0.00432218813776186, 0, 0, 0, [0.00229210965335369, -5.64760885026772e-05], false, 144876098.632812, , ,
3C196_584, cluster1, POINT, 08:13:36.473, 48.13.02.331, 0.00194508163258433, 0, 0, 0, [0.0136883230879903, 0.0578811429440975], false, 144876098.632812, , ,
3C196_585, cluster1, POINT, 08:13:36.468, 48.13.02.331, 0.03228809684515, 0, 0, 0, [-0.0748602747917175, 0.061184223741293], false, 144876098.632812, , ,
3C196_586, cluster1, POINT, 08:13:36.453, 48.13.02.331, 0.00802237447351217, 0, 0, 0, [0.0391326397657394, -0.193808928132057], false, 144876098.632812, , ,
3C196_593, cluster1, POINT, 08:13:36.473, 48.13.02.381, 0.0193587057292461, 0, 0, 0, [-0.04704974219203, 0.0750788003206253], false, 144876098.632812, , ,
3C196_594, cluster1, POINT, 08:13:36.428, 48.13.02.381, 0.0012261796509847, 0, 0, 0, [0.00433757249265909, -0.0276073608547449], false, 144876098.632812, , ,
3C196_598, cluster1, POINT, 08:13:36.428, 48.13.02.431, 0.0038045106921345, 0, 0, 0, [0.034381277859211, -0.109615251421928], false, 144876098.632812, , ,
3C196_602, cluster1, POINT, 08:13:36.523, 48.13.02.481, 0.00298274774104357, 0, 0, 0, [0.000508122320752591, 0.0966051518917084], false, 144876098.632812, , ,
3C196_611, cluster1, POINT, 08:13:36.528, 48.13.02.531, 0.00216373358853161, 0, 0, 0, [0.00530724599957466, -0.0195906087756157], false, 144876098.632812, , ,
3C196_612, cluster1, POINT, 08:13:36.478, 48.13.02.531, 0.0124753378331661, 0, 0, 0, [-0.0130448285490274, -0.0162238087505102], false, 144876098.632812, , ,
3C196_624, cluster1, POINT, 08:13:36.528, 48.13.02.581, 0.00836992356926203, 0, 0, 0, [0.020902294665575, -0.0641976594924927], false, 144876098.632812, , ,
3C196_625, cluster1, POINT, 08:13:36.483, 48.13.02.581, 0.00568745564669371, 0, 0, 0, [-0.0212886892259121, -0.0234214253723621], false, 144876098.632812, , ,
3C196_626, cluster1, POINT, 08:13:36.478, 48.13.02.581, 0.00515172583982348, 0, 0, 0, [0.00432210555300117, -0.0592866912484169], false, 144876098.632812, , ,
3C196_627, cluster1, POINT, 08:13:36.473, 48.13.02.581, 0.00367058790288866, 0, 0, 0, [0.0153311099857092, -0.0744928270578384], false, 144876098.632812, , ,
3C196_634, cluster1, POINT, 08:13:36.483, 48.13.02.631, 0.00468047568574548, 0, 0, 0, [0.00282133254222572, -0.0316620506346226], false, 144876098.632812, , ,
3C196_635, cluster1, POINT, 08:13:36.478, 48.13.02.631, 0.00223345030099154, 0, 0, 0, [0.00736494082957506, -0.0185186788439751], false, 144876098.632812, , ,
